STORAGE_GEN_TPS_1	STORAGE_GEN_TPS_2	StateOfCharge
Oahu_Battery_4	2030062304	0.0
Oahu_Battery_4	2030062306	0.0
Oahu_Battery_4	2030062308	0.0
Oahu_Battery_4	2030062310	83.4653710001
Oahu_Battery_4	2030062312	246.781014167
Oahu_Battery_4	2030062314	341.08635707
Oahu_Battery_4	2030062316	371.171916289
Oahu_Battery_4	2030062318	294.348074413
Oahu_Battery_4	2030062320	108.762116269
Oahu_Battery_4	2030062322	0.0
Oahu_Battery_4	2030072300	61.1304229588
Oahu_Battery_4	2030072302	109.229197064
Oahu_Battery_4	2030072304	0.0
Oahu_Battery_4	2030072306	0.0
Oahu_Battery_4	2030072308	0.0
Oahu_Battery_4	2030072310	163.315643167
Oahu_Battery_4	2030072312	326.631286334
Oahu_Battery_4	2030072314	326.631286334
Oahu_Battery_4	2030072316	326.631286334
Oahu_Battery_4	2030072318	326.631286334
Oahu_Battery_4	2030072320	141.04532819
Oahu_Battery_4	2030072322	0.0
Oahu_Battery_4	2030082300	29.8820786442
Oahu_Battery_4	2030082302	29.8820786442
Oahu_Battery_4	2030082304	29.8820786442
Oahu_Battery_4	2030082306	0.0
Oahu_Battery_4	2030082308	0.0
Oahu_Battery_4	2030082310	0.0
Oahu_Battery_4	2030082312	163.315643167
Oahu_Battery_4	2030082314	326.631286334
Oahu_Battery_4	2030082316	371.171916289
Oahu_Battery_4	2030082318	371.171916289
Oahu_Battery_4	2030082320	371.171916289
Oahu_Battery_4	2030082322	215.468036789
Oahu_Battery_4	2030092300	0.0
Oahu_Battery_4	2030092302	83.1137007039
Oahu_Battery_4	2030092304	83.1137007039
Oahu_Battery_4	2030092306	0.0
Oahu_Battery_4	2030092308	134.377762757
Oahu_Battery_4	2030092310	134.377762757
Oahu_Battery_4	2030092312	296.830550315
Oahu_Battery_4	2030092314	371.171916289
Oahu_Battery_4	2030092316	371.171916289
Oahu_Battery_4	2030092318	185.585958144
Oahu_Battery_4	2030092320	52.6906837451
Oahu_Battery_4	2030092322	0.0
Oahu_Battery_4	2030102300	0.0
Oahu_Battery_4	2030102302	3.41926236299
Oahu_Battery_4	2030102304	3.41926236299
Oahu_Battery_4	2030102306	0.0
Oahu_Battery_4	2030102308	0.0
Oahu_Battery_4	2030102310	163.315643167
Oahu_Battery_4	2030102312	326.631286334
Oahu_Battery_4	2030102314	371.171916289
Oahu_Battery_4	2030102316	371.171916289
Oahu_Battery_4	2030102318	185.585958144
Oahu_Battery_4	2030102320	18.9687095635
Oahu_Battery_4	2030102322	18.9687095635
Oahu_Battery_4	2030112300	180.064618953
Oahu_Battery_4	2030112302	25.3834395775
Oahu_Battery_4	2030112304	25.3834395775
Oahu_Battery_4	2030112306	0.0
Oahu_Battery_4	2030112308	0.0
Oahu_Battery_4	2030112310	98.1530668315
Oahu_Battery_4	2030112312	261.468709999
Oahu_Battery_4	2030112314	371.171916289
Oahu_Battery_4	2030112316	339.534614851
Oahu_Battery_4	2030112318	339.534614851
Oahu_Battery_4	2030112320	339.534614851
Oahu_Battery_4	2030112322	244.317545515
Oahu_Battery_4	2030122300	90.5084303841
Oahu_Battery_4	2030122302	90.5084303841
Oahu_Battery_4	2030122304	90.5084303841
Oahu_Battery_4	2030122306	0.0
Oahu_Battery_4	2030122308	0.0
