balancing_area	period	timepoint_label	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	EVSpinningReserveUp	DemandResponseSpinningReserveUp	TotalGenSpinningReservesUp	HawaiiVarGenUpSpinningReserveRequirement	MaximumContingencyUpRequirement	marginal_cost_regulation	marginal_cost_contingency	peak_day
system_wide_balancing_area	2030	2030-10-23-10:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	0.0	359.93273838759995	495.1231256395	323.33522541121897	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-12:00	0	52.84121836320001	0	0	15.000000000000002	0	0.0	0.0	0.0	349.2426969549	234.741435322	201.564753276	417.0839153181	323.68723909043956	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	399.749164147	273.371155364	79.4425360301	439.249164147	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-16:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	365.8584280773	0.0	79.5311210971	433.3584280773	307.1473813140906	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-18:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	279.95155999226	0.0	0.0	307.95155999226	127.95155999227065	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	299.52366972531	0.0	0.0	327.52366972531	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-10-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	371.96581236450004	0.0	0.0	399.96581236450004	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	311.6622358904	0.0	0.0	311.6622358904	55.714598506250006	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	336.86543930979997	0.0	0.0	336.86543930979997	127.02323271235421	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	297.39555842920004	0.0	0.0	325.39555842920004	124.05496578235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	280.64526930856	0.0	0.0	308.64526930856	127.7387837123542	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-08:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	385.506894007	226.057130863	0.0	400.50689400699997	277.9093695263119	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-10:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	389.8589285874	0.0	350.0006362028	404.8589285874	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-12:00	0	4.649457682160001	0	0	15.000000000000002	0	0.0	0.0	0.0	426.1231256395	282.0554598224	102.272414152	445.77258332166	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-14:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	389.8589285874	0.0	350.539391242	404.8589285874	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-16:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	375.7486636369	0.0	90.9916207988	390.7486636369	276.17228611745065	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-18:00	0	0.0	0	0	8.2165259489	0	0.0	0.0	0.0	273.53635448571004	0.0	0.0	309.75288043461	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	351.891882803	0.0	0.0	351.891882803	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-11-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	405.379350139	0.0	0.0	405.379350139	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-00:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	349.2426969549	0.0	34.1931225399	354.9426969549	120.92807428235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-02:00	0	0.0	0	0	1.3649236836900003	0	0.0	0.0	0.0	349.2426969549	0.0	49.4685270109	350.60762063859	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	344.4945292481	0.0	0.0	344.4945292481	124.05993028235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-06:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	349.0083157638	0.0	0.0	382.6093157638	124.49923558235419	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-08:00	0	0.0	0	0	40.582509337619996	0	0.0	0.0	0.0	413.3115121428	33.3358053078	0.0	453.89402148042	254.66401409552444	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-10:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	349.2426969549	227.375429009	0.0	354.9426969549	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	0.0	365.860757279	349.2426969549	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	349.2426969549	0.0	490.542035523	349.2426969549	323.6917001772238	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-16:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	349.2426969549	156.986735662	0.0	354.9426969549	300.1080256785473	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-18:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	297.84468848725	0.0	0.0	331.44568848725	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-20:00	0	0.0	0	0	42.314	0	0.0	0.0	0.0	349.2426969549	15.7017466202	0.0	391.55669695489996	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2030	2030-12-23-22:00	0	0.0	0	0	42.314	0	0.0	0.0	0.0	349.2426969549	74.7128740877	0.0	391.55669695489996	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-00:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948874	32.2298542312	0.0	425.5156948874	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-02:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	72.8023200624	0.0	425.51569488750005	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-04:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	24.9378077071	0.0	425.5156948875	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-06:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	362.2045439295	0.0	0.0	377.2045439295	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-08:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	571.6260500235	0.0	79.6959419465	611.1260500235	354.6094425249273	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-10:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	568.890099698	0.0	425.5156948875	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-12:00	0	38.228740339	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	489.585508258	439.2444352265	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	70.1751906913	359.8180782596	425.5156948875	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-16:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	562.8249085455	0.0	20.5663894513	631.8249085455	331.03856572696077	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-18:00	0	0.0	0	0	36.626742400000005	0	0.0	0.0	0.0	252.60170035036	0.0	0.0	317.22844275036005	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-20:00	0	0.0	0	0	36.626742400000005	0	0.0	0.0	0.0	253.00415591807	0.0	0.0	317.63089831806997	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-01-23-22:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	357.323158811266	0.0	0.0	372.323158811266	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-00:00	0	0.0	0	0	33.601	0	0.0	0.0	0.0	423.15668049249996	0.0	0.0	456.75768049249996	126.8112096123542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-02:00	0	0.0	0	0	2.63343310652	0	0.0	0.0	0.0	534.7443473525	0.0	0.0	537.37778045902	127.51559403735419	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-04:00	0	0.0	0	0	11.4567876783	0	0.0	0.0	0.0	386.0156948875	0.0	0.0	397.47248256579996	91.29317882251489	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	251.1583652662	0.0	0.0	251.15836526619998	20.55184867813692	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	422.2798919396	231.87028382429997	0.0	422.2798919396	270.2271076813209	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	571.6260500235	57.0462539556	216.508819005	571.6260500235	277.26572744528943	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	528.7059820195	0.0	578.525031021	528.7059820195	282.4993969406498	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	415.329749903	480.11873461	0.0	415.329749903	262.5166097087334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	571.6260500235	0.0	136.53737061	571.6260500235	254.03193159285865	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-18:00	0	0.0	0.0	0	3.22501404352	0	0.0	0.0	0.0	164.14114269833	0.0	0.0	195.36615674184998	9.401208503000001	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-20:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	222.61960145826998	0.0	0.0	250.61960145826998	48.19258515	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-02-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	232.6278490866	0.0	0.0	260.6278490866	60.65769420000001	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-00:00	0	88.1844011434	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	0.0	489.2000960309	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-02:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	385.0261188362	0.0	0.0	513.0261188362	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-04:00	0	83.499999999963	0	0	15.000000000000002	0	0.0	0.0	0.0	316.0180563445	0.0	0.0	414.518056344463	127.2334872573542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-06:00	0	104.53723790899998	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	0.0	505.55293279650004	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-08:00	0	113.0	0	0	15.000000000000002	0	0.0	74.21613566539999	113.195685	571.6260500235	0.0	280.336820333	887.0378706889	375.0587135105294	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-10:00	0	113.0	0	0	15.000000000000002	0	0.0	210.42689423946	42.10518	395.9059304471	155.491199752	387.937650163	776.4380046865599	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-12:00	0	113.0	0	0	15.000000000000002	0	0.0	121.4686776773	87.2826875	607.8902470756	345.350221051	0.0	944.6416122528999	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-14:00	0	113.0	0	0	15.000000000000002	0	0.0	303.46136993910005	119.24989550000001	498.2114008586	0.0	227.98345173	1048.9226662976998	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-16:00	0	113.0	0	0	15.000000000000002	0	0.0	83.5143847674	59.147169856080005	571.6260500235	268.193851586	0.0	842.2876046469801	377.42631039437396	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-18:00	0	83.5	0	0	20.406685600000003	0	0.0	0.0	0.0	212.785761519	0.0	0.0	344.692447119	152.22507210699337	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-20:00	0	93.54792088491001	0	0	15.000000000000002	0	0.0	0.0	0.0	178.820000302887	0.0	0.0	315.36792118779704	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-03-23-22:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	208.06907791963	0.0	0.0	334.56907791963	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	378.299471444	0.0	0.0	378.299471444	85.65094596070652	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	360.62844026604	0.0	0.0	360.62844026604	46.95013065763172	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	316.49067498349996	0.0	0.0	316.49067498349996	38.93247784966514	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	309.91363439120005	0.0	0.0	337.9136343912	154.407734528855	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	471.83743936611995	0.0	273.337724249	471.83743936611995	280.1550698879123	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	422.2798919396	136.389951054	481.843267198	422.2798919396	273.89708246659035	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	571.6260500235	542.081978942	0.0	571.6260500234999	278.83174867222317	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	607.8902470756	0.0	222.14959211169997	607.8902470756	270.6684312400738	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	571.6260500235	90.5633423943	0.0	571.6260500235	255.69686378632295	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-18:00	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	249.4795316813	0.0	0.0	249.4795316813	65.98717587791758	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-20:00	0	0.0	0	0	5.8942893439	0	0.0	0.0	0.0	179.7768974237	0.0	0.0	185.6711867676	0.0694361125	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-04-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	278.1617545062	0.0	0.0	278.1617545062	3.727397775	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	373.2845915575	0.0	0.0	373.2845915575	35.2998129939908	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	376.6679519775	0.0	0.0	376.6679519775	10.048940542194426	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	356.76104582849996	0.0	0.0	356.76104582849996	4.83241011875	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	360.0847237625	0.0	0.0	360.0847237625	145.82514371125535	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-08:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	386.0156948875	0.0	476.93114342300004	386.0156948875	251.815917323853	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-10:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	386.0156948875	0.0	457.098026275	386.0156948875	255.80987860225775	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-12:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	546.1684460422	392.545046668	0.0	546.1684460422	261.96805823715505	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-14:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	386.0156948875	376.4902257221	0.0	386.0156948875	273.53727697001625	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-16:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	524.6728681715	0.0	76.7991203851	524.6728681715	254.31640572093752	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-18:00	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	314.98189108270003	0.0	0.0	314.9818910827	133.12505607721917	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-20:00	0	0.0	0	0	20.214661883	0	0.0	0.0	0.0	290.155747475	0.0	0.0	310.37040935799996	98.35993425800415	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-05-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	367.221179021	0.0	0.0	367.221179021	104.26683367956625	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-00:00	0	14.7891363338	0	0	15.000000000000002	0	0.0	0.0	0.0	263.1411251985	0.0	0.0	320.93026153230005	116.65216246964542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-02:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	333.2842371045	0.0	0.0	348.2842371045	127.31351468476822	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-04:00	0	29.6003276597	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	0.0	430.61602254720003	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-06:00	0	2.19166491356	0	0	25.813371200000002	0	0.0	0.0	0.0	386.01569488749	0.0	0.0	442.02073100104997	250.60168844841132	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-08:00	0	113.0	0	0	15.000000000000002	0	0.0	7.37637242831	0.0	607.8902470756	0.0	208.308039392	743.26661950391	378.41739378754045	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-10:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	461.94720380650006	116.189102432	362.217930601	589.9472038064999	376.0616883208239	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-12:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	581.5162855831001	0.0	438.562437904	709.5162855831	382.5126153951412	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-14:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	558.7354685079999	0.0	514.0156948875	381.34535355813546	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-16:00	0	113.0	0	0	15.000000000000002	0	0.0	0.0	0.0	607.8902470762	94.1107014492	0.0	735.8902470762	381.6788048294396	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-18:00	0	12.1868598061	0	0	105.23737120000001	0	0.0	0.0	0.0	338.18571291850003	0.0	0.0	483.60994392460003	289.910010220896	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-20:00	0	0.0	0	0	121.45742800000001	0	0.0	0.0	0.0	165.70259994948	0.0	0.0	315.16002794947997	126.26510592154986	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-06-23-22:00	0	22.8234533506	0	0	94.424	0	0.0	0.0	0.0	200.4053397505	0.0	0.0	345.6527931011	110.38517259125418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-00:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	85.5112068163	401.0156948875	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-02:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	436.3616371705	0.0	0.0	475.8616371705	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-04:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	295.45389134006	0.0	0.0	310.45389134005995	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-06:00	0	9.769556589760002	0	0	15.000000000000002	0	0.0	0.0	0.0	386.01569488751	0.0	0.0	410.78525147727	202.90221643083754	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-08:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	513.8966005995001	0.0	75.2284324579	528.8966005995001	343.298100628638	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-10:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	572.0369916506	351.919328314	0.0	611.5369916506	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-12:00	0	11.236662271499998	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	503.178330855	412.252357159	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	417.115944076	0.0	425.5156948875	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-16:00	0	24.500000000009997	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	367.474265343	425.51569488751005	381.33297793753303	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-18:00	0	0.0	0	0	31.220056800000002	0	0.0	0.0	0.0	342.5394441656	0.0	0.0	401.7595009656	218.64297998224393	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-20:00	0	0.0	0	0	31.220056800000002	0	0.0	0.0	0.0	259.2744056937	0.0	0.0	318.4944624937	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-07-23-22:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	326.25667096120003	0.0	0.0	341.25667096120003	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-00:00	0	0.0	0	0	51.614	0	0.0	0.0	0.0	296.5558360115	0.0	0.0	348.1698360115	108.08519219603465	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-02:00	0	0.0	0	0	51.614	0	0.0	0.0	0.0	312.7625614364	0.0	0.0	364.3765614364	93.17374539156063	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-04:00	0	0.0	0	0	51.614	0	0.0	0.0	0.0	320.2138096375	0.0	0.0	371.82780963749997	107.0649878672652	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-06:00	0	0.0	0	0	51.614	0	0.0	0.0	0.0	346.7922020954	0.0	0.0	398.4062020954	164.23603189751378	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-08:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	571.6260500235	0.0	393.89802932	586.6260500235	376.13163955427024	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-10:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	386.0156948875	0.0	340.96724553399997	425.5156948875	382.1399939333271	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-12:00	0	2.50799436298	0	0	15.000000000000002	0	0.0	0.0	0.0	471.83743936610006	331.673647929	239.144551359	489.34543372908	379.68098896687763	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-14:00	0	24.5	0	0	15.000000000000002	0	0.0	0.0	0.0	607.8902470756	271.344257254	0.0	647.3902470756	379.2959549810172	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-16:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	607.8902470756	166.017367207	0.0	622.8902470756	377.16598890856494	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-18:00	0	0.0	0	0	77.637	0	0.0	0.0	0.0	310.0649002765	0.0	0.0	387.7019002765	204.58356218240303	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-20:00	0	0.0	0	0	61.9466094851	0	0.0	0.0	0.0	259.566897124	0.0	0.0	321.5135066091	128.1246699123542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-08-23-22:00	0	0.0	0	0	77.637	0	0.0	0.0	0.0	226.79419811457	0.0	0.0	304.43119811456995	113.2706765573542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-00:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	307.43544528149005	0.0	0.0	313.13544528149	120.11404718235421	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-02:00	0	0.0	0	0	5.7	0	0.0	0.0	0.0	362.72597082803	0.0	0.0	368.42597082803	128.0938345623542	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-04:00	0	0.0	0	0	15.000000000000002	0	0.0	0.0	0.0	390.8677111985	0.0	0.0	405.8677111985	128.16685508735418	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-06:00	0	0.0	0	0	38.14011360000001	0	0.0	0.0	0.0	258.7177108353	0.0	0.0	324.8578244353	134.98266046870668	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-08:00	0	83.50000000003	0	0	15.000000000000002	0	0.0	0.0	0.0	607.8902470756	0.0	257.535951343	706.39024707563	376.70133851353876	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-10:00	0	87.14218945799999	0	0	15.000000000000002	0	0.0	0.0	0.0	395.9059304471	71.0233342983	322.982850855	498.0481199051	382.56409920012334	180.0	0.0	0.0	typical
system_wide_balancing_area	2035	2035-09-23-12:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	571.6260500235	0.0	438.353147876	670.1260500235	382.55346152512334	180.0	0.0	0.0	typical
