DemandResponseSpinningReserveDown_index_1,DemandResponseSpinningReserveDown_index_2,DemandResponseSpinningReserveDown_index_3,DemandResponseSpinningReserveDown
contingency,system_wide_balancing_area,3007011914,979.0269170556178
contingency,system_wide_balancing_area,3007011916,954.041893987408
contingency,system_wide_balancing_area,3007011918,1005.7174693564165
contingency,system_wide_balancing_area,3007011920,907.96319903109
contingency,system_wide_balancing_area,3007011922,755.8574367821761
contingency,system_wide_balancing_area,3007021200,525.7090093041188
contingency,system_wide_balancing_area,3007021202,487.38361103158036
contingency,system_wide_balancing_area,3007021204,562.7699634904279
contingency,system_wide_balancing_area,3007021206,807.7388518861524
contingency,system_wide_balancing_area,3007021208,769.5142271300575
contingency,system_wide_balancing_area,3007021210,802.1774697916576
contingency,system_wide_balancing_area,3007021212,293.5485013360841
contingency,system_wide_balancing_area,3007021214,756.1256765032869
contingency,system_wide_balancing_area,3007021216,941.1033963608735
contingency,system_wide_balancing_area,3007021218,1022.8707806037164
contingency,system_wide_balancing_area,3007021220,915.1185802942493
contingency,system_wide_balancing_area,3007021222,714.3170178872867
contingency,system_wide_balancing_area,3007050200,599.085973873997
contingency,system_wide_balancing_area,3007050202,555.5165633058552
contingency,system_wide_balancing_area,3007050204,607.0451102927441
contingency,system_wide_balancing_area,3007050206,854.4154622630906
contingency,system_wide_balancing_area,3007050208,674.9125656897827
contingency,system_wide_balancing_area,3007050210,660.3048991669167
contingency,system_wide_balancing_area,3007050212,655.0523545739038
contingency,system_wide_balancing_area,3007050214,971.6475601361915
contingency,system_wide_balancing_area,3007050216,881.9555021392812
contingency,system_wide_balancing_area,3007050218,1015.4801539291655
contingency,system_wide_balancing_area,3007050220,956.129697013508
contingency,system_wide_balancing_area,3007050222,760.0330428343763
contingency,system_wide_balancing_area,3007092200,673.8450052358004
contingency,system_wide_balancing_area,3007092202,616.8764081104821
contingency,system_wide_balancing_area,3007092204,632.7358695951287
contingency,system_wide_balancing_area,3007092206,761.9640155862149
contingency,system_wide_balancing_area,3007092208,946.2493897350635
contingency,system_wide_balancing_area,3007092210,931.202072467493
contingency,system_wide_balancing_area,3007092212,356.3310912959065
contingency,system_wide_balancing_area,3007092214,588.1714202407309
contingency,system_wide_balancing_area,3007092216,994.8863785402644
contingency,system_wide_balancing_area,3007092218,1018.2638912972988
contingency,system_wide_balancing_area,3007092220,932.6149577664952
contingency,system_wide_balancing_area,3007092222,813.4729587888212
contingency,system_wide_balancing_area,3007102700,662.7982727925391
contingency,system_wide_balancing_area,3007102702,605.7610624222319
contingency,system_wide_balancing_area,3007102704,626.5900832225246
contingency,system_wide_balancing_area,3007102706,753.975473491044
contingency,system_wide_balancing_area,3007102708,386.65317206736125
contingency,system_wide_balancing_area,3007102710,918.647495122761
contingency,system_wide_balancing_area,3007102712,949.3885591212947
contingency,system_wide_balancing_area,3007102714,531.0282412804653
contingency,system_wide_balancing_area,3007102716,955.4729702400399
