generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
Oahu_Battery_Bulk,2025-02-20 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-20 10:00,Oahu,27.528,0,49.5504
Oahu_Battery_Bulk,2025-02-20 12:00,Oahu,42.1439,0,125.409
Oahu_Battery_Bulk,2025-02-20 14:00,Oahu,22.3088,0,165.565
Oahu_Battery_Bulk,2025-02-20 16:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-02-20 18:00,Oahu,0,82.7826,0
Oahu_Battery_Bulk,2025-02-20 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-20 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 02:00,Oahu,77.0244,0,138.644
Oahu_Battery_Bulk,2025-04-10 04:00,Oahu,14.9563,0,165.565
Oahu_Battery_Bulk,2025-04-10 06:00,Oahu,0,76.3394,12.8865
Oahu_Battery_Bulk,2025-04-10 08:00,Oahu,0,0.017606,12.8512
Oahu_Battery_Bulk,2025-04-10 10:00,Oahu,0,6.42562,0
Oahu_Battery_Bulk,2025-04-10 12:00,Oahu,85.503,0,153.905
Oahu_Battery_Bulk,2025-04-10 14:00,Oahu,0,1.19478,151.516
Oahu_Battery_Bulk,2025-04-10 16:00,Oahu,7.80517,0,165.565
Oahu_Battery_Bulk,2025-04-10 18:00,Oahu,0,82.7826,0
Oahu_Battery_Bulk,2025-04-10 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 00:00,Oahu,31.4091,0,56.5364
Oahu_Battery_Bulk,2025-06-17 02:00,Oahu,32.7033,0,115.402
Oahu_Battery_Bulk,2025-06-17 04:00,Oahu,27.8682,0,165.565
Oahu_Battery_Bulk,2025-06-17 06:00,Oahu,0,63.1814,39.2025
Oahu_Battery_Bulk,2025-06-17 08:00,Oahu,0,19.6012,0
Oahu_Battery_Bulk,2025-06-17 10:00,Oahu,91.9807,0,165.565
Oahu_Battery_Bulk,2025-06-17 12:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-06-17 14:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-06-17 16:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-06-17 18:00,Oahu,0,43.1975,79.1702
Oahu_Battery_Bulk,2025-06-17 20:00,Oahu,0,39.5851,0
Oahu_Battery_Bulk,2025-06-17 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-08-18 00:00,Oahu,26.0098,0,46.8177
Oahu_Battery_Bulk,2025-08-18 02:00,Oahu,50.3449,0,137.439
Oahu_Battery_Bulk,2025-08-18 04:00,Oahu,15.6259,0,165.565
Oahu_Battery_Bulk,2025-08-18 06:00,Oahu,0,43.2144,79.1364
Oahu_Battery_Bulk,2025-08-18 08:00,Oahu,0,5.10085,68.9347
Oahu_Battery_Bulk,2025-08-18 10:00,Oahu,0,34.4673,0
Oahu_Battery_Bulk,2025-08-18 12:00,Oahu,91.9807,0,165.565
Oahu_Battery_Bulk,2025-08-18 14:00,Oahu,0,4.37021,156.825
Oahu_Battery_Bulk,2025-08-18 16:00,Oahu,0,8.69203,139.441
Oahu_Battery_Bulk,2025-08-18 18:00,Oahu,0,0,139.441
Oahu_Battery_Bulk,2025-08-18 20:00,Oahu,0,69.7204,0
Oahu_Battery_Bulk,2025-08-18 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-09-10 00:00,Oahu,48.1577,0,86.6838
Oahu_Battery_Bulk,2025-09-10 02:00,Oahu,43.823,0,165.565
Oahu_Battery_Bulk,2025-09-10 04:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-09-10 06:00,Oahu,0,82.7826,0
Oahu_Battery_Bulk,2025-09-10 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-09-10 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-09-10 12:00,Oahu,81.9114,0,147.44
Oahu_Battery_Bulk,2025-09-10 14:00,Oahu,10.0693,0,165.565
Oahu_Battery_Bulk,2025-09-10 16:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-09-10 18:00,Oahu,0,78.6957,8.1739
Oahu_Battery_Bulk,2025-09-10 20:00,Oahu,2.09807,0,11.9504
Oahu_Battery_Bulk,2025-09-10 22:00,Oahu,0,5.97521,0
Oahu_Battery_Bulk,2025-11-22 00:00,Oahu,33.7179,0,60.6921
Oahu_Battery_Bulk,2025-11-22 02:00,Oahu,58.2628,0,165.565
Oahu_Battery_Bulk,2025-11-22 04:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-11-22 06:00,Oahu,0,43.8861,77.7931
Oahu_Battery_Bulk,2025-11-22 08:00,Oahu,0,37.3562,3.08059
Oahu_Battery_Bulk,2025-11-22 10:00,Oahu,0,1.5403,0
Oahu_Battery_Bulk,2025-11-22 12:00,Oahu,44.243,0,79.6374
Oahu_Battery_Bulk,2025-11-22 14:00,Oahu,47.7377,0,165.565
Oahu_Battery_Bulk,2025-11-22 16:00,Oahu,0,0,165.565
Oahu_Battery_Bulk,2025-11-22 18:00,Oahu,0,24.8638,115.838
Oahu_Battery_Bulk,2025-11-22 20:00,Oahu,0,12.7287,90.3801
Oahu_Battery_Bulk,2025-11-22 22:00,Oahu,0,45.1901,0
Oahu_Battery_Bulk,2030-01-12 00:00,Oahu,0,10.5125,81.1998
Oahu_Battery_Bulk,2030-01-12 02:00,Oahu,146.262,0,344.472
Oahu_Battery_Bulk,2030-01-12 04:00,Oahu,0,66.8076,210.857
Oahu_Battery_Bulk,2030-01-12 06:00,Oahu,0,105.428,0
Oahu_Battery_Bulk,2030-01-12 08:00,Oahu,131.783,0,237.209
Oahu_Battery_Bulk,2030-01-12 10:00,Oahu,322.034,0,816.871
Oahu_Battery_Bulk,2030-01-12 12:00,Oahu,236.197,0,1242.02
Oahu_Battery_Bulk,2030-01-12 14:00,Oahu,253.887,0,1699.02
Oahu_Battery_Bulk,2030-01-12 16:00,Oahu,7.89802,0,1713.24
Oahu_Battery_Bulk,2030-01-12 18:00,Oahu,0,349.477,1014.28
Oahu_Battery_Bulk,2030-01-12 20:00,Oahu,0,308.172,397.94
Oahu_Battery_Bulk,2030-01-12 22:00,Oahu,0,147.858,102.225
Oahu_Battery_Bulk,2030-01-19 00:00,Oahu,30.1341,0,54.2413
Oahu_Battery_Bulk,2030-01-19 02:00,Oahu,190.997,0,398.037
Oahu_Battery_Bulk,2030-01-19 04:00,Oahu,0,0,398.037
Oahu_Battery_Bulk,2030-01-19 06:00,Oahu,0,18.8019,360.433
Oahu_Battery_Bulk,2030-01-19 08:00,Oahu,189.924,0,702.296
Oahu_Battery_Bulk,2030-01-19 10:00,Oahu,234.496,0,1124.39
Oahu_Battery_Bulk,2030-01-19 12:00,Oahu,162.488,0,1416.87
Oahu_Battery_Bulk,2030-01-19 14:00,Oahu,164.65,0,1713.24
Oahu_Battery_Bulk,2030-01-19 16:00,Oahu,0,100.143,1512.95
Oahu_Battery_Bulk,2030-01-19 18:00,Oahu,0,349.477,813.998
Oahu_Battery_Bulk,2030-01-19 20:00,Oahu,0,284.171,245.656
Oahu_Battery_Bulk,2030-01-19 22:00,Oahu,0,122.828,0
Oahu_Battery_Bulk,2030-02-12 00:00,Oahu,0,0,411.589
Oahu_Battery_Bulk,2030-02-12 02:00,Oahu,0,111.658,188.273
Oahu_Battery_Bulk,2030-02-12 04:00,Oahu,0,0,188.273
Oahu_Battery_Bulk,2030-02-12 06:00,Oahu,0,94.1364,0
Oahu_Battery_Bulk,2030-02-12 08:00,Oahu,19.6601,0,35.3882
Oahu_Battery_Bulk,2030-02-12 10:00,Oahu,302.016,0,579.017
Oahu_Battery_Bulk,2030-02-12 12:00,Oahu,344.246,0,1198.66
Oahu_Battery_Bulk,2030-02-12 14:00,Oahu,285.877,0,1713.24
Oahu_Battery_Bulk,2030-02-12 16:00,Oahu,0,3.33825,1706.56
