generation_project	timepoint	load_zone	ChargeMW	DischargeMW	StateOfCharge
Oahu_Battery_4	2030-06-23-16:00	Oahu	38.8513	0	324.637
Oahu_Battery_4	2030-06-23-18:00	Oahu	0	0	324.637
Oahu_Battery_4	2030-06-23-20:00	Oahu	0	81.1593	162.319
Oahu_Battery_4	2030-06-23-22:00	Oahu	0	36.3748	89.569
Oahu_Battery_4	2030-07-23-00:00	Oahu	0	0	127.126
Oahu_Battery_4	2030-07-23-02:00	Oahu	0	0	127.126
Oahu_Battery_4	2030-07-23-04:00	Oahu	0	63.5628	0
Oahu_Battery_4	2030-07-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2030-07-23-08:00	Oahu	17.3893	0	30.6052
Oahu_Battery_4	2030-07-23-10:00	Oahu	81.1593	0	173.446
Oahu_Battery_4	2030-07-23-12:00	Oahu	81.1593	0	316.286
Oahu_Battery_4	2030-07-23-14:00	Oahu	0	0	316.286
Oahu_Battery_4	2030-07-23-16:00	Oahu	0	0	316.286
Oahu_Battery_4	2030-07-23-18:00	Oahu	0	18.7731	278.74
