ChargeEVs_index_1,ChargeEVs_index_2,ChargeEVs
Oahu,2045092318,209.182140584
Oahu,2045092320,187.097470182
Oahu,2045092322,134.028499362
Oahu,2045102300,65.9202199579
Oahu,2045102302,27.1569613925
Oahu,2045102304,12.4520663198
Oahu,2045102306,45.6043927183
Oahu,2045102308,170.47699463
Oahu,2045102310,119.636983716
Oahu,2045102312,94.7693764791
Oahu,2045102314,117.5068986
Oahu,2045102316,149.620227292
Oahu,2045102318,209.182140584
Oahu,2045102320,187.097470182
Oahu,2045102322,134.028499362
Oahu,2045112300,65.9202199579
Oahu,2045112302,27.1569613925
Oahu,2045112304,12.4520663198
Oahu,2045112306,45.6043927183
Oahu,2045112308,170.47699463
Oahu,2045112310,119.636983716
Oahu,2045112312,94.7693764791
Oahu,2045112314,117.5068986
Oahu,2045112316,149.620227292
Oahu,2045112318,209.182140584
Oahu,2045112320,187.097470182
Oahu,2045112322,134.028499362
Oahu,2045122300,65.9202199579
Oahu,2045122302,27.1569613925
Oahu,2045122304,12.4520663198
Oahu,2045122306,45.6043927183
Oahu,2045122308,170.47699463
Oahu,2045122310,119.636983716
Oahu,2045122312,94.7693764791
Oahu,2045122314,117.5068986
Oahu,2045122316,149.620227292
Oahu,2045122318,209.182140584
Oahu,2045122320,187.097470182
Oahu,2045122322,134.028499362
