GENERATION_PROJECT,build_year,gen_overnight_cost,gen_storage_energy_overnight_cost,gen_fixed_om
Oahu_OnshoreWind_OnWind_101,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_101,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_102,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_102,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_102,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_102,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_102,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_102,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_103,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_103,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_103,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_103,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_103,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_103,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_104,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_104,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_104,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_104,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_104,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_104,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_105,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_105,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_105,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_105,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_105,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_105,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_106,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_106,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_106,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_106,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_106,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_106,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_107,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_107,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_107,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_107,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_107,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_107,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_201,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_201,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_201,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_201,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_201,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_201,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_202,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_202,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_202,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_202,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_202,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_202,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_203,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_203,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_203,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_203,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_203,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_203,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_204,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_204,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_204,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_204,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_204,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_204,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_205,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_205,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_205,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_205,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_205,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_205,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_206,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_206,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_206,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_206,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_206,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_206,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_207,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_207,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_207,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_207,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_207,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_207,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_208,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_208,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_208,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_208,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_208,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_208,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_209,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_209,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_209,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_209,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_209,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_209,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_301,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_301,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_301,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_301,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_301,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_301,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_302,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_302,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_302,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_302,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_302,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_302,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_303,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_303,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_303,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_303,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_303,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_303,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_304,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_304,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_304,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_304,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_304,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_304,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_305,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_305,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_305,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_305,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_305,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_305,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_306,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_306,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_306,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_306,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_306,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_306,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_307,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_307,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_307,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_307,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_307,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_307,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_308,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_308,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_308,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_308,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_308,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_308,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_309,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_309,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_309,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_309,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_309,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_309,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_401,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_401,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_401,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_401,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_401,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_401,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_402,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_402,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_402,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_402,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_402,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_402,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_403,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_403,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_403,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_403,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_403,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_403,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_404,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_404,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_404,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_404,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_404,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_404,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_405,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_405,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_405,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_405,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_405,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_405,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_406,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_406,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_406,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_406,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_406,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_406,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_407,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_407,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_407,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_407,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_407,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_407,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_408,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_408,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_408,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_408,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_408,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_408,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_409,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_409,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_409,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_409,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_409,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_409,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_410,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_410,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_410,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_410,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_410,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_410,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_501,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_501,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_501,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_501,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_501,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_501,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_502,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_502,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_502,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_502,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_502,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_502,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_503,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_503,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_503,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_503,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_503,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_503,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_504,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_504,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_504,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_504,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_504,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_504,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_505,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_505,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_505,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_505,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_505,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_505,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_506,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_506,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_506,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_506,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_506,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_506,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_507,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_507,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_507,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_507,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_507,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_507,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_508,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_508,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_508,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_508,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_508,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_508,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_509,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_509,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_509,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_509,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_509,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_509,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_Kahuku,2011,6105451.497230944,.,48420.0
Oahu_OnshoreWind_OnWind_Kahuku,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_Kahuku,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_Kahuku,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_Kahuku,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_Kahuku,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_Kahuku,2045,1407252.7667396658,.,32902.43902439024
Oahu_OnshoreWind_OnWind_Kawailoa,2012,4607748.374258149,.,48420.0
Oahu_OnshoreWind_OnWind_Kawailoa,2020,2156910.076848577,.,40448.451013590806
Oahu_OnshoreWind_OnWind_Kawailoa,2025,1917669.4612776686,.,38760.81087264906
Oahu_OnshoreWind_OnWind_Kawailoa,2030,1667819.0817215717,.,37073.170731707316
Oahu_OnshoreWind_OnWind_Kawailoa,2035,1581549.480087348,.,35682.92682926829
Oahu_OnshoreWind_OnWind_Kawailoa,2040,1494694.0417600453,.,34292.68292682927
Oahu_OnshoreWind_OnWind_Kawailoa,2045,1407252.7667396658,.,32902.43902439024
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2015,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2015,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2015,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2018,4709573.347960762,.,20939.91671624033
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2035,1631179.3798126634,.,7551.75638802159
